,course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject,clean_course_title
3275,548068,JavaScript Fundamentals,https://www.udemy.com/javascriptfundamentals/,False,Free,4409,71,100,All Levels,5 hours,2016-12-20T15:34:05Z,Web Development,JavaScript Fundamentals
3276,738552,Building a Website With Jekyll,https://www.udemy.com/building-a-website-with-jekyll/,True,20,686,19,21,All Levels,3 hours,2016-01-25T19:07:31Z,Web Development,Building Website Jekyll
3277,128384,Big Data and Apache Hadoop for Developers - Fundamentals,https://www.udemy.com/learn-big-data-and-apache-hadoop-for-developers-online/,True,30,1154,89,9,Intermediate Level,3 hours,2013-12-10T09:14:57Z,Web Development,Big Data Apache Hadoop Developers  Fundamentals
3278,610202,Wordpress Development : Create a Custom Wordpress Website,https://www.udemy.com/create-local-server-and-install-wordpress/,True,120,885,3,13,All Levels,1.5 hours,2015-09-13T18:32:52Z,Web Development,Wordpress Development  Create Custom Wordpress Website
3279,856968,How to Make a Wordpress Website 2017,https://www.udemy.com/how-to-wordpress/,False,Free,2437,137,10,Beginner Level,34 mins,2016-06-07T00:02:04Z,Web Development,Wordpress Website 2017
3280,352774,RESTful Services with ASP.NET Web API,https://www.udemy.com/restful-services-with-aspnet-web-api/,True,85,716,59,34,All Levels,2 hours,2014-11-21T10:28:47Z,Web Development,RESTful Services ASPNET Web API
3281,130694,Web Hosting Fundamentals,https://www.udemy.com/web-hosting-fundamentals/,True,20,1867,19,8,All Levels,37 mins,2013-12-08T07:15:28Z,Web Development,Web Hosting Fundamentals
3282,1179104,Learning Path: React: Make Stunning React Websites,https://www.udemy.com/learning-path-react-make-stunning-react-websites/,True,200,91,5,53,Expert Level,6.5 hours,2017-04-18T16:49:41Z,Web Development,Learning Path React Stunning React Websites
3283,425084,Administering Microsoft SQL Server 2012 Databases - 70-462,https://www.udemy.com/administering-microsoft-sql-server-2012-databases-70-462/,True,60,586,65,98,All Levels,5.5 hours,2015-03-23T00:20:29Z,Web Development,Administering Microsoft SQL Server 2012 Databases  70462
3284,1016650,PHP CodeIgniter:CRUD concepts in MVC,https://www.udemy.com/codeignitercrud-concepts-in-mvc/,True,40,601,4,6,All Levels,35 mins,2016-11-27T15:29:59Z,Web Development,PHP CodeIgniterCRUD concepts MVC
3285,1152012,Adobe Experience Manager CMS Basics,https://www.udemy.com/adobe-experience-manager-basics/,True,35,81,14,33,Beginner Level,1 hour,2017-05-02T16:54:56Z,Web Development,Adobe Experience Manager CMS Basics
3286,673196,Introduction to Frontend Web Development For  Beginners,https://www.udemy.com/programming-for-web-development-from-scratch/,True,145,1018,28,48,Beginner Level,4.5 hours,2016-08-02T16:54:13Z,Web Development,Introduction Frontend Web Development Beginners
3287,519952,PHP: Complete Login and Registration System with PHP & MYSQL,https://www.udemy.com/user-authentication-code-a-simple-login-system-with-php/,True,200,1448,173,48,All Levels,7.5 hours,2015-06-16T20:38:45Z,Web Development,PHP Complete Login Registration System PHP  MYSQL
3288,846156,JavaScript Complete Guide to learning JavaScript,https://www.udemy.com/javascript-complete-guide-to-learning-javascript/,True,200,1296,22,72,Beginner Level,5.5 hours,2016-05-17T17:19:48Z,Web Development,JavaScript Complete Guide learning JavaScript
3289,599504,Advanced Scalable Python Web Development Using Flask,https://www.udemy.com/advanced-python-flask/,True,120,1299,56,71,Intermediate Level,14 hours,2016-08-11T22:09:24Z,Web Development,Advanced Scalable Python Web Development Flask
3290,710486,jQuery for Absolute Beginners - Lite,https://www.udemy.com/jquery-for-absolute-beginners-lite/,True,20,1769,49,7,All Levels,35 mins,2015-12-30T20:13:46Z,Web Development,jQuery Absolute Beginners  Lite
3291,766592,HTML Complete Course - Beginner to Expert,https://www.udemy.com/the-complete-html-developer-course/,False,Free,20073,615,28,All Levels,1.5 hours,2016-02-29T00:15:42Z,Web Development,HTML Complete Course  Beginner Expert
3292,859446,Cross-Platform Development with ASP.NET Core 1.0 MVC,https://www.udemy.com/crossplatformaspnetcoremvc/,True,35,601,126,64,All Levels,5.5 hours,2016-07-11T18:57:34Z,Web Development,CrossPlatform Development ASPNET Core 10 MVC
3293,450068,Build a Photo Blog with Ruby on Rails,https://www.udemy.com/build-a-photo-blog-with-ruby-on-rails/,True,20,2281,32,21,Intermediate Level,1.5 hours,2015-04-02T20:30:12Z,Web Development,Build Photo Blog Ruby Rails
3294,130064,Practical PHP: Master the Basics and Code Dynamic Websites,https://www.udemy.com/code-dynamic-websites/,False,Free,83737,4598,45,All Levels,6.5 hours,2014-07-19T03:02:05Z,Web Development,Practical PHP Master Basics Code Dynamic Websites
3295,382786,Sass Workflow,https://www.udemy.com/sass-workflow/,False,Free,20890,945,21,Beginner Level,3 hours,2015-02-06T15:54:23Z,Web Development,Sass Workflow
3296,94432,Learn PHP Fundamentals From Scratch,https://www.udemy.com/learn-php-fundamentals-from-scratch/,False,Free,48650,1236,9,Beginner Level,2 hours,2013-10-16T08:12:40Z,Web Development,Learn PHP Fundamentals Scratch
3297,688872,XML For Absolute Beginners: Learn to create your own tags,https://www.udemy.com/xml-for-absolute-beginners-learn-to-create-your-own-tags/,True,75,1945,58,10,Beginner Level,1 hour,2015-12-17T17:27:32Z,Web Development,XML Absolute Beginners Learn create tags
3298,297390,Joomla: Create a Joomla Website This Weekend With NO CODING!,https://www.udemy.com/joomla-create-a-joomla-website-this-weekend-with-no-coding/,False,Free,18496,386,30,Beginner Level,2 hours,2014-10-06T20:19:00Z,Web Development,Joomla Create Joomla Website Weekend CODING
3299,495678,JavaScript for beginners - A Complete Guide,https://www.udemy.com/javascript-a-complete-guide/,True,100,1193,87,58,All Levels,10.5 hours,2015-06-16T00:35:45Z,Web Development,JavaScript beginners  Complete Guide
3300,988982,Laravel Deployment - Launch your Laravel Application Online,https://www.udemy.com/laravel-deployment/,False,Free,4905,101,13,Intermediate Level,1 hour,2016-10-22T20:12:05Z,Web Development,Laravel Deployment  Launch Laravel Application Online
3301,722754,WordPress Development Crash Course: From Zero To Hero,https://www.udemy.com/wordpress-development-crash-course/,True,60,1699,8,22,All Levels,2 hours,2016-02-01T22:07:26Z,Web Development,WordPress Development Crash Course Zero Hero
3302,563668,Learn how to create a WordPress theme using Pinegrow,https://www.udemy.com/learn-how-to-create-a-wordpress-theme-using-pinegrow/,False,Free,11812,152,19,Intermediate Level,2 hours,2015-07-27T18:26:45Z,Web Development,Learn create WordPress theme Pinegrow
3303,661878,Learn to Build Web Apps using Laravel Framework,https://www.udemy.com/learn-to-build-web-apps-using-laravel-framework/,True,30,746,93,39,All Levels,6.5 hours,2015-11-10T22:15:21Z,Web Development,Learn Build Web Apps Laravel Framework
3304,1160196,Flexbox: The complete guide,https://www.udemy.com/flexbox-the-complete-guide/,True,35,189,7,16,All Levels,1 hour,2017-06-09T23:29:48Z,Web Development,Flexbox complete guide
3305,335280,How to Safely Copy and Move Your WordPress Website,https://www.udemy.com/how-to-safely-copy-and-move-your-wordpress-website/,True,60,1419,38,20,Intermediate Level,1.5 hours,2014-11-05T13:21:19Z,Web Development,Safely Copy WordPress Website
3306,957362,AngularJs :basics for beginners,https://www.udemy.com/angularjs-basics-for-beginners/,True,45,1237,16,14,All Levels,1 hour,2016-09-19T14:50:49Z,Web Development,AngularJs basics beginners
3307,688874,JSON For Beginners: A Very Basic Introduction,https://www.udemy.com/json-for-beginners-a-very-basic-introduction/,True,65,1703,27,8,Beginner Level,1 hour,2016-01-18T23:06:45Z,Web Development,JSON Beginners Basic Introduction
3308,343816,Learn SASS and improve your CSS,https://www.udemy.com/write-clean-css-using-sass/,True,55,1849,29,24,All Levels,3 hours,2014-12-20T00:21:05Z,Web Development,Learn SASS improve CSS
3309,1127988,Angular Tutorial For Beginners,https://www.udemy.com/angular-tutorial-for-beginners/,False,Free,5397,112,36,Beginner Level,2.5 hours,2017-02-28T04:07:50Z,Web Development,Angular Tutorial Beginners
3310,1079624,HTML and CSS for Absolute Beginners,https://www.udemy.com/html-and-css-for-absolute-beginners-with-examples/,False,Free,4410,52,26,All Levels,3 hours,2017-01-20T17:02:27Z,Web Development,HTML CSS Absolute Beginners
3311,746790,"JavaScript, jQuery and Ajax",https://www.udemy.com/ajax-calls-the-simplest-way/,True,20,1554,30,60,All Levels,4 hours,2016-02-02T18:36:12Z,Web Development,JavaScript jQuery Ajax
3312,1106646,Laravel Blog Development Starter,https://www.udemy.com/laravel-blog-development/,False,Free,4499,138,20,All Levels,2 hours,2017-02-14T00:38:18Z,Web Development,Laravel Blog Development Starter
3313,647564,React: Learn ReactJS Fundamentals for Front-End Developers,https://www.udemy.com/react-fundamentals-frontend-developers/,True,55,1993,55,26,All Levels,4 hours,2016-06-06T15:29:42Z,Web Development,React Learn ReactJS Fundamentals FrontEnd Developers
3314,963378,JavaScript For Absolute Beginners - Level Two,https://www.udemy.com/javascript-for-absolute-beginners-level-two/,True,30,424,85,9,Intermediate Level,1 hour,2016-09-20T17:59:39Z,Web Development,JavaScript Absolute Beginners  Level
3315,1239022,How To Create A Real Estate Website With Wordpress 2017,https://www.udemy.com/how-to-create-a-real-estate-website-with-wordpress-2017/,False,Free,3782,32,11,Beginner Level,1.5 hours,2017-06-06T14:10:36Z,Web Development,Create Real Estate Website Wordpress 2017
3316,650222,The Complete HTML5 and CSS3 Course - with 8 Websites Design,https://www.udemy.com/build-responsive-websites-with-html5-and-css3-from-scratch/,True,30,1551,42,78,All Levels,7.5 hours,2015-12-07T19:32:22Z,Web Development,Complete HTML5 CSS3 Course  8 Websites Design
3317,565384,Introduction to Modern Programming with PHP,https://www.udemy.com/introduction-to-modern-programming-with-php/,True,20,954,183,123,Beginner Level,16 hours,2015-08-27T19:20:42Z,Web Development,Introduction Modern Programming PHP
3318,784544,HTML Introduction Course: Learn HTML in 2 hours!!!,https://www.udemy.com/html-introduction-course-learn-html-in-2-hours/,False,Free,7304,368,28,All Levels,2 hours,2016-03-08T15:24:31Z,Web Development,HTML Introduction Course Learn HTML 2 hours
3319,340844,Learn HTML & CSS: How To Start Your Web Development Career,https://www.udemy.com/how-i-landed-a-web-development-job-earned-5k-freelancing/,False,Free,15462,689,60,Beginner Level,4.5 hours,2015-09-29T19:46:45Z,Web Development,Learn HTML  CSS Start Web Development Career
3320,1227322,React vs Angular vs Vue.js by Example,https://www.udemy.com/react-vs-angular-vs-vuejs-by-example/,False,Free,6958,132,30,Beginner Level,3.5 hours,2017-06-02T21:57:07Z,Web Development,React vs Angular vs Vuejs Example
3321,792703,Create WordPress Plugins,https://www.udemy.com/create-wordpress-plugins/,True,50,964,19,21,All Levels,2.5 hours,2016-04-08T21:24:12Z,Web Development,Create WordPress Plugins
3322,1246622,Build and Deploy a LAMP server on AWS,https://www.udemy.com/build-and-deploy-a-lamp-server-on-aws/,False,Free,3571,18,8,Beginner Level,1 hour,2017-06-19T23:33:54Z,Web Development,Build Deploy LAMP server AWS
3323,679158,Build your own Beautiful Blog in WordPress + SEO,https://www.udemy.com/learn-to-create-an-amazing-wordpress-blog-start-to-finish/,True,200,2421,6,28,All Levels,3 hours,2015-11-25T18:00:35Z,Web Development,Build Beautiful Blog WordPress  SEO
3324,808622,AngularJS Authentication: Secure Your App with Auth0,https://www.udemy.com/angularjs-authentication-with-auth0/,False,Free,21689,1080,13,All Levels,1 hour,2016-04-01T05:51:48Z,Web Development,AngularJS Authentication Secure App Auth0
3325,1248974,Learn Bootstrap 4 by Example,https://www.udemy.com/learn-bootstrap-4-by-example/,False,Free,5542,54,9,All Levels,1 hour,2017-06-12T20:30:50Z,Web Development,Learn Bootstrap 4 Example
3326,1090870,Complete WooCommerce Plugin Tutorial For Wordpress 2017,https://www.udemy.com/complete-woocommerce-plugin-tutorial-for-wordpress-2017/,False,Free,7922,183,16,Beginner Level,1.5 hours,2017-01-27T16:47:14Z,Web Development,Complete WooCommerce Plugin Tutorial Wordpress 2017
3327,1041426,How To Build And Make A Wordpress Website From Scratch 2017,https://www.udemy.com/how-to-build-and-make-a-wordpress-website-from-scratch-2017/,False,Free,7055,166,24,All Levels,2 hours,2017-01-24T04:59:20Z,Web Development,Build Wordpress Website Scratch 2017
3328,909244,Docker for Developers - Newest Version 1.12 with Swarm Mode,https://www.udemy.com/docker-for-developers/,True,95,767,104,81,Beginner Level,5.5 hours,2016-07-22T15:37:25Z,Web Development,Docker Developers  Newest Version 112 Swarm Mode
3329,1102962,Angular Material - Quickstart,https://www.udemy.com/styling-angular-applications-with-angular-material/,False,Free,3766,135,14,Beginner Level,42 mins,2017-03-09T22:12:32Z,Web Development,Angular Material  Quickstart
3330,405926,HTML and CSS for Beginners - Build a Website & Launch ONLINE,https://www.udemy.com/html-and-css-for-beginners-crash-course-learn-fast-easy/,False,Free,70773,5660,50,All Levels,6 hours,2015-03-19T19:07:12Z,Web Development,HTML CSS Beginners  Build Website  Launch ONLINE
3331,186096,"Core: A Web App Reference Guide for Django, Python, and More",https://www.udemy.com/coding-for-entrepreneurs-core/,True,195,2497,98,154,All Levels,26 hours,2014-05-29T00:58:43Z,Web Development,Core Web App Reference Guide Django Python
3332,832478,"JSON with Java APIs, jQuery and JSON REST Web Services",https://www.udemy.com/learn-json-with-java-apis-jquery-and-rest/,True,95,799,87,41,Beginner Level,6 hours,2016-05-30T23:54:43Z,Web Development,JSON Java APIs jQuery JSON REST Web Services
3333,708578,Bootstrap 4 Quick Start: Code Modern Responsive Websites,https://www.udemy.com/bootstrap-4/,False,Free,41478,2104,13,All Levels,3 hours,2015-12-30T21:28:31Z,Web Development,Bootstrap 4 Quick Start Code Modern Responsive Websites
3334,667992,Learn Symfony 3 framework by practical examples,https://www.udemy.com/learn-symfony-3-framework-by-practical-examples/,True,125,867,177,48,All Levels,4 hours,2016-09-19T21:05:38Z,Web Development,Learn Symfony 3 framework practical examples
3335,1050632,"Complete Web Development with HTML, CSS and Javascript",https://www.udemy.com/complete-web-development-with-html-css-and-javascript/,False,Free,2097,16,10,Intermediate Level,2 hours,2017-06-27T21:49:31Z,Web Development,Complete Web Development HTML CSS Javascript
3336,380178,Web Hosting Introduction: How to Publish Your Website Online,https://www.udemy.com/web-hosting-introduction/,False,Free,5533,137,11,Beginner Level,1 hour,2015-02-09T00:55:50Z,Web Development,Web Hosting Introduction Publish Website Online
3337,924216,Django For Beginners,https://www.udemy.com/django-for-beginners/,True,175,534,16,51,Beginner Level,4 hours,2016-08-23T18:49:41Z,Web Development,Django Beginners
3338,1038538,Introduction to QGIS Python Programming,https://www.udemy.com/introduction-to-qgis-python-programming/,True,85,197,26,28,Beginner Level,3.5 hours,2016-12-22T00:11:22Z,Web Development,Introduction QGIS Python Programming
3339,421018,Learning Object-Oriented JavaScript,https://www.udemy.com/learning-object-oriented-javascript/,True,75,533,54,23,Intermediate Level,3 hours,2015-02-17T09:53:12Z,Web Development,Learning ObjectOriented JavaScript
3340,768612,Bootstrap Tutorial for Beginners,https://www.udemy.com/bootstrap-tutorial-for-beginners/,True,20,1036,27,20,Beginner Level,2 hours,2016-02-21T16:50:57Z,Web Development,Bootstrap Tutorial Beginners
3341,764076,Learn Bootstrap3 With Multi Purposes Single Page Layout,https://www.udemy.com/single-page-layout-with-bootstrap/,False,Free,4503,146,122,All Levels,21 hours,2016-02-16T21:59:01Z,Web Development,Learn Bootstrap3 Multi Purposes Single Page Layout
3342,59535,HTML for Beginners,https://www.udemy.com/hmtl5-training/,False,Free,8592,336,35,Beginner Level,2.5 hours,2013-07-20T00:52:41Z,Web Development,HTML Beginners
3343,1063430,How to Build WordPress Themes: A Web Designer's Guide,https://www.udemy.com/how-to-build-wordpress-themes/,True,165,183,30,47,Intermediate Level,5.5 hours,2017-03-31T23:56:08Z,Web Development,Build WordPress Themes Web Designers Guide
3344,967424,XML DTD :basics for beginners,https://www.udemy.com/xml-dtd-basics-for-beginners/,True,35,903,3,7,All Levels,33 mins,2016-09-26T16:52:50Z,Web Development,XML DTD basics beginners
3345,520302,Learn to make an HTML 5 website with a video background,https://www.udemy.com/learn-to-make-an-html-5-website-with-a-video-background/,True,80,1236,18,14,All Levels,30 mins,2015-06-05T18:13:08Z,Web Development,Learn HTML 5 website video background
3346,774648,Learn Authentication With ASP.NET Identity Security 2017,https://www.udemy.com/learn-authentication-with-aspnet-identity-security-2016/,True,50,305,45,13,All Levels,2 hours,2016-02-26T17:41:37Z,Web Development,Learn Authentication ASPNET Identity Security 2017
3347,1116366,HTML and CSS Foundations,https://www.udemy.com/html-and-css-foundations/,False,Free,1544,15,29,Beginner Level,1 hour,2017-06-23T16:51:54Z,Web Development,HTML CSS Foundations
3348,523312,Python Web Programming,https://www.udemy.com/python-web-programming/,True,100,1020,46,60,Beginner Level,6 hours,2015-07-01T21:46:36Z,Web Development,Python Web Programming
3349,884988,Build a Complete Registration and Login System using PHP MVC,https://www.udemy.com/php-mvc-login/,True,80,325,50,106,All Levels,5 hours,2017-02-23T22:20:23Z,Web Development,Build Complete Registration Login System PHP MVC
3350,1211366,ES6 / EcmaScript 6 for beginners an introduction,https://www.udemy.com/es6-ecmascript-6-for-beginners/,False,Free,3227,19,21,Intermediate Level,2 hours,2017-06-22T22:01:11Z,Web Development,ES6  EcmaScript 6 beginners introduction
3351,904890,React for visual learners,https://www.udemy.com/react-for-visual-learners/,True,20,659,64,26,All Levels,3.5 hours,2016-07-18T21:41:36Z,Web Development,React visual learners
3352,255878,Learn to Create Advance Responsive Websites With Bootstrap,https://www.udemy.com/responsive-website-with-bootstrap/,True,20,2528,15,30,All Levels,2 hours,2014-10-26T09:54:16Z,Web Development,Learn Create Advance Responsive Websites Bootstrap
3353,1052518,Master the Art of Web Design with HTML & CSS,https://www.udemy.com/html-css-beginners/,True,145,550,15,59,All Levels,3 hours,2016-12-28T20:23:56Z,Web Development,Master Art Web Design HTML  CSS
3354,824412,Sell Courses On Your Own Website - No Coding Required!,https://www.udemy.com/sell-courses-on-your-own-website-no-coding-required/,True,100,1032,9,21,All Levels,1 hour,2016-04-18T17:36:30Z,Web Development,Sell Courses Website  Coding Required
3355,425086,Implementing a Data Warehouse with SQL Server 2012 ,https://www.udemy.com/implementing-a-data-warehouse-with-sql-server-2012/,True,85,1142,148,90,All Levels,5 hours,2015-05-01T23:08:38Z,Web Development,Implementing Data Warehouse SQL Server 2012
3356,420982,Learning 200 jQuery Functions with 800 Examples,https://www.udemy.com/jquery-foundation/,True,195,1766,38,118,All Levels,18.5 hours,2015-02-24T22:57:40Z,Web Development,Learning 200 jQuery Functions 800 Examples
3357,552594,Create Complete Web Applications easily with APEX 5,https://www.udemy.com/create-web-apps-with-apex-5/,True,30,912,128,81,Intermediate Level,7 hours,2015-07-14T20:30:11Z,Web Development,Create Complete Web Applications easily APEX 5
3358,477250,"Learn Gulp, The Streaming Build System",https://www.udemy.com/gulp-101/,True,25,1305,38,16,All Levels,1.5 hours,2015-04-19T20:34:42Z,Web Development,Learn Gulp Streaming Build System
3359,1075570,Perfect React JS Course - Understand Relevant Details,https://www.udemy.com/perfect-react-js-course/,True,200,653,20,25,Beginner Level,1 hour,2017-01-17T05:40:31Z,Web Development,Perfect React JS Course  Understand Relevant Details
3360,92194,Create a classified website in 2 hours - guaranteed,https://www.udemy.com/create-a-classified-website-in-2-hours-guaranteed/,True,50,3411,84,22,All Levels,1 hour,2013-11-09T09:36:07Z,Web Development,Create classified website 2 hours  guaranteed
3361,699618,Learn HTML And CSS From Scratch,https://www.udemy.com/html-and-css-from-scratch/,False,Free,11533,240,18,Beginner Level,2 hours,2016-02-19T15:50:39Z,Web Development,Learn HTML CSS Scratch
3362,467426,Become a Certified Web Developer - Beginner to Expert,https://www.udemy.com/jquery101/,True,200,3397,12,85,All Levels,8 hours,2015-04-06T16:38:49Z,Web Development,Certified Web Developer  Beginner Expert
3363,1166070,Complete Bootstrap 4 course - build 3 projects,https://www.udemy.com/bootstrap-4-tutorials/,False,Free,7865,241,36,All Levels,5 hours,2017-04-07T17:26:02Z,Web Development,Complete Bootstrap 4 course  build 3 projects
3364,1005610,Up and Running with Phalcon,https://www.udemy.com/up-and-running-with-phalcon-php/,True,20,715,12,12,All Levels,1.5 hours,2016-11-10T15:33:54Z,Web Development,Running Phalcon
3365,922750,HTML : HTML Awesomeness,https://www.udemy.com/html-awesomeness/,True,25,988,23,27,Beginner Level,38 mins,2016-08-17T19:33:35Z,Web Development,HTML  HTML Awesomeness
3366,1201054,Build CRUD Application - PHP & Mysql,https://www.udemy.com/build-crud-application-php-mysql/,False,Free,4405,71,12,Beginner Level,1.5 hours,2017-05-04T16:47:24Z,Web Development,Build CRUD Application  PHP  Mysql
3367,177912,All You Need To Know About AngularJS - Training On AngularJS,https://www.udemy.com/angularjs/,True,50,1936,88,53,All Levels,5 hours,2014-03-07T19:09:28Z,Web Development,Need Know AngularJS  Training AngularJS
3368,596192,PSD To a Creative Landing Page Using Twitter Bootstrap 3,https://www.udemy.com/psd-to-responsive-html5-css3-with-bootstrap-3/,False,Free,11666,546,20,Beginner Level,4 hours,2016-04-07T00:04:27Z,Web Development,PSD Creative Landing Page Twitter Bootstrap 3
3369,1031780,Ready for Production with Spring Boot Actuator,https://www.udemy.com/ready-for-production-with-spring-boot-actuator/,True,55,361,26,49,Intermediate Level,2.5 hours,2017-01-05T17:48:41Z,Web Development,Ready Production Spring Boot Actuator
3370,511934,AngularJS For Beginners,https://www.udemy.com/angularjs-for-beginners-udemy/,False,Free,30531,1948,53,All Levels,3 hours,2015-06-30T20:28:22Z,Web Development,AngularJS Beginners
3371,1194232,Learning Path: Akka: Building Applications and Microservices,https://www.udemy.com/learning-path-akka-building-applications-and-microservices/,True,200,88,8,55,Intermediate Level,4.5 hours,2017-05-04T00:35:35Z,Web Development,Learning Path Akka Building Applications Microservices
3372,1131732,Set up a localhost Web Server for Faster Website Development,https://www.udemy.com/localhost-web-server/,True,30,55,13,31,All Levels,1.5 hours,2017-06-12T15:12:19Z,Web Development,Set localhost Web Server Faster Website Development
3373,693726,Mastering Meteor: Reactive Full Stack JavaScript,https://www.udemy.com/mastering-meteor-reactive-full-stack-javascript/,True,95,494,46,37,Expert Level,3 hours,2015-12-10T18:16:09Z,Web Development,Mastering Meteor Reactive Stack JavaScript
3374,365426,Build A Professional Wordpress Website In An Hour,https://www.udemy.com/build-a-professional-wordpress-website-in-an-hour/,True,20,1294,11,15,All Levels,1 hour,2014-12-31T04:42:49Z,Web Development,Build Professional Wordpress Website Hour
3375,260444,Build a file hosting/sharing site in less than 2 hours ,https://www.udemy.com/build-a-file-hosting-site-in-less-than-2-hours/,True,20,976,29,13,All Levels,1.5 hours,2014-07-14T18:43:39Z,Web Development,Build file hostingsharing site 2 hours
3376,12975,Introduction to Java Programming for Online Learners,https://www.udemy.com/learning-to-program-in-java-a-supplement-for-online-academic-learners/,True,200,1586,87,124,Beginner Level,22 hours,2013-04-17T02:55:10Z,Web Development,Introduction Java Programming Online Learners
3377,499904,Create full featured Landing Page in Ruby on Rails in 3 hour,https://www.udemy.com/rails-1-landing-page/,True,30,1550,15,23,All Levels,3 hours,2015-05-15T18:53:55Z,Web Development,Create featured Landing Page Ruby Rails 3 hour
3378,733694,How to create a  video blog with WordPress,https://www.udemy.com/how-to-create-a-blog-with-wordpress-video-blog/,True,25,1209,8,62,All Levels,4.5 hours,2016-03-29T17:43:26Z,Web Development,create video blog WordPress
3379,818958,PHP For WordPress Development,https://www.udemy.com/php-for-wordpress-development/,True,35,850,12,16,Beginner Level,1 hour,2016-04-12T18:00:47Z,Web Development,PHP WordPress Development
3380,374590,Create a Professional Website Without Programming/Coding,https://www.udemy.com/create-professional-websites/,False,Free,5421,93,20,All Levels,1.5 hours,2015-01-17T09:15:37Z,Web Development,Create Professional Website ProgrammingCoding
3381,982328,How to Build an Autocomplete System Like Google,https://www.udemy.com/how-to-build-an-autocomplete-system-using-javascript-and-php/,True,30,255,5,9,All Levels,1 hour,2016-10-12T23:24:28Z,Web Development,Build Autocomplete System Like Google
3382,511942,Master EmberJS : Learn Ember JS From Scratch,https://www.udemy.com/master-emberjs/,True,120,707,59,103,All Levels,6.5 hours,2015-07-10T21:24:15Z,Web Development,Master EmberJS  Learn Ember JS Scratch
3383,1024888,How To Make A Modern Wordpress BLOG 2017! Create Your Blog!,https://www.udemy.com/how-to-make-a-modern-wordpress-blog-2017-create-your-blog/,False,Free,6856,137,19,Beginner Level,2 hours,2016-11-29T23:01:43Z,Web Development,Modern Wordpress BLOG 2017 Create Blog
3384,740762,Learn Top Ten PHP FrameWorks By Building Projects,https://www.udemy.com/learn-top-ten-php-frameworks-by-building-projects/,True,60,1007,96,87,All Levels,17.5 hours,2016-01-27T18:05:12Z,Web Development,Learn PHP FrameWorks Building Projects
3385,646056,How to Make a Video Blog Website From Scratch w/ Wordpress ,https://www.udemy.com/how-to-make-a-video-blog-website/,False,Free,12952,163,22,All Levels,1 hour,2015-10-21T23:31:22Z,Web Development,Video Blog Website Scratch w Wordpress
3386,545524,Build Websites And Apps By Outsourcing,https://www.udemy.com/outsourcing-development-work/,True,20,2299,11,22,All Levels,2 hours,2015-07-20T22:16:39Z,Web Development,Build Websites Apps Outsourcing
3387,1270222,Learning Path: Web Applications with Spring and Angular,https://www.udemy.com/learning-path-web-applications-with-spring-and-angular/,True,200,19,2,33,Expert Level,4 hours,2017-06-28T21:04:21Z,Web Development,Learning Path Web Applications Spring Angular
3388,340362,Learn Ruby on Rails By Building Projects,https://www.udemy.com/learn-ruby-on-rails-building-projects/,True,60,1736,79,47,All Levels,13 hours,2014-11-12T09:33:28Z,Web Development,Learn Ruby Rails Building Projects
3389,782194,Canvas image Creator HTML5 JavaScript project from Scratch,https://www.udemy.com/canvas-image-maker-html5-javascript-project-from-scratch/,True,100,2195,10,35,Intermediate Level,3.5 hours,2016-03-06T21:41:43Z,Web Development,Canvas image Creator HTML5 JavaScript project Scratch
3390,707962,Javascript Essentials,https://www.udemy.com/javascript-essentials/,False,Free,47062,5590,41,Beginner Level,8.5 hours,2016-01-20T19:08:27Z,Web Development,Javascript Essentials
3391,1178394,Devtools 2017: The Basics of Chrome Developer Tools,https://www.udemy.com/devtools-2017-the-basics-of-chrome-developer-tools/,False,Free,4569,108,18,Beginner Level,1 hour,2017-04-14T16:58:12Z,Web Development,Devtools 2017 Basics Chrome Developer Tools
3392,1084894,Chrome Extensions : Develop 5 chrome extensions from scratch,https://www.udemy.com/chrome-extension-dev/,False,Free,3655,85,44,Beginner Level,2 hours,2017-03-30T15:22:46Z,Web Development,Chrome Extensions  Develop 5 chrome extensions scratch
3393,364616,Learn how to quickly build websites using Wordpress,https://www.udemy.com/learn-how-to-quickly-build-websites-using-wordpress/,False,Free,15715,406,28,All Levels,3.5 hours,2014-12-18T12:50:07Z,Web Development,Learn quickly build websites Wordpress
3394,990532,Advance Unix : File Processing: AWK | SED | GREP | CUT | VIM,https://www.udemy.com/advance-unix-commands/,True,75,578,40,84,Expert Level,5.5 hours,2017-01-27T05:12:57Z,Web Development,Advance Unix  File Processing AWK  SED  GREP  CUT  VIM
3395,933110,Develop a Professional OnePage WordPress site With No Coding,https://www.udemy.com/develop-a-professional-onepage-wordpress-site-with-no-coding/,True,20,1747,13,13,Beginner Level,1.5 hours,2016-08-29T16:47:15Z,Web Development,Develop Professional OnePage WordPress site Coding
3396,1158836,PHP Specialist (2017 Edition),https://www.udemy.com/php-specialist-2017/,True,100,197,11,53,Beginner Level,3.5 hours,2017-03-28T23:39:37Z,Web Development,PHP Specialist 2017 Edition
3397,70640,Python Programming: Create an Digital Marketplace in Django,https://www.udemy.com/coding-for-entrepreneurs-marketplace-daily-deals/,True,195,4198,145,161,All Levels,26 hours,2013-10-20T19:53:28Z,Web Development,Python Programming Create Digital Marketplace Django
