course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject
738726,Learn HTML and CSS to make a Website,https://www.udemy.com/learn-html-and-css-to-make-website/,True,20,1154,12,71,Beginner Level,6 hours,2016-01-28T19:35:51Z,Web Development
64422,1 Hour HTML,https://www.udemy.com/1-hour-html/,True,200,16212,514,20,Beginner Level,1 hour,2013-07-09T03:16:26Z,Web Development
874166,Angular 2 Crash Course with TypeScript,https://www.udemy.com/angular-2-crash-course/,True,100,16409,589,74,All Levels,4 hours,2016-06-14T19:26:06Z,Web Development
1197650,Boost your website speed without any coding!,https://www.udemy.com/boost-your-website-speed-without-any-coding/,True,50,1337,28,12,All Levels,1 hour,2017-05-14T17:14:48Z,Web Development
912946,Professional Rails Code Along,https://www.udemy.com/professional-ruby-on-rails-coding-course/,True,40,1469,237,120,Intermediate Level,19 hours,2016-08-04T03:48:09Z,Web Development
876544,ASP.NET Web API 2 Hands-On,https://www.udemy.com/aspnet-web-api-2-hands-on/,True,20,2660,276,16,All Levels,1.5 hours,2016-06-19T20:10:58Z,Web Development
1205894,Create a MEAN App by Example - Full Stack Course,https://www.udemy.com/full-stack-course-mean-app/,True,50,421,26,33,Intermediate Level,3.5 hours,2017-05-08T18:16:17Z,Web Development
19332,The Original Complete Web Developer Course.,https://www.udemy.com/thecompletewebdeveloper/,True,20,31070,742,195,Beginner Level,18 hours,2012-10-28T00:13:03Z,Web Development
863954,Angular 2 From The Ground Up,https://www.udemy.com/angular-2-from-the-ground-up/,True,30,1737,471,87,All Levels,11.5 hours,2016-06-02T17:52:17Z,Web Development
789324,Complete Web Development Course + Building 5 Websites!,https://www.udemy.com/creating-5-web-development-projects-in-html5-and-css3/,True,200,11492,174,118,All Levels,24.5 hours,2016-03-21T20:14:43Z,Web Development
1229274,WP Plugin Development - Build your own plugin!,https://www.udemy.com/wp-plugin-development-build-your-own-plugin/,True,200,5439,22,24,Beginner Level,4 hours,2017-06-13T18:39:12Z,Web Development
906700,Sass: From Beginner to Advanced,https://www.udemy.com/sass-from-beginner-to-advanced/,True,40,8059,231,39,All Levels,2 hours,2016-07-21T15:43:34Z,Web Development
113706,Build Flat Responsive Website from Scratch - Complete Course,https://www.udemy.com/build-flat-responsive-website-from-scratch-complete-course/,True,35,12105,144,54,All Levels,7.5 hours,2013-12-04T13:33:41Z,Web Development
604044,Wordpress for Beginners - Build a Live Website from Scratch,https://www.udemy.com/wordpress_for_beginners/,True,20,3877,92,15,Beginner Level,1.5 hours,2015-09-09T17:53:26Z,Web Development
531290,"Essential JavaScript, jQuery and AngularJS Training",https://www.udemy.com/essential-javascript-jquery-angularjs-training/,True,30,2919,136,70,Intermediate Level,7 hours,2015-07-09T22:41:32Z,Web Development
436210,The Pro Ruby on Rails Starter,https://www.udemy.com/pro-rubyonrails-starter/,True,45,2409,90,19,Beginner Level,2.5 hours,2015-03-04T18:37:14Z,Web Development
617158,Unit Testing AngularJS: Build Bugfree Apps That Always Work!,https://www.udemy.com/unit-testing-angularjs/,True,25,2083,213,23,All Levels,2.5 hours,2016-01-24T21:47:20Z,Web Development
1121580,WordPress Blog : Create a WordPress Website for Beginners,https://www.udemy.com/wordpress-website-for-beginners/,True,20,2076,8,20,Beginner Level,2 hours,2017-02-26T18:29:53Z,Web Development
782192,Introduction to HTML5 Canvas basics of drawing,https://www.udemy.com/introduction-to-html5-canvas-basics-of-drawing/,True,200,2918,16,17,Beginner Level,1 hour,2016-03-14T18:51:45Z,Web Development
978728,"Thoughtful Web Development Course: HTML, Vue.js, PHP, MySQL",https://www.udemy.com/web-development-html5-css3-php-oop-and-mysql-database/,True,200,842,144,536,All Levels,25 hours,2016-10-11T14:18:27Z,Web Development
65493,Kids Coding - Beginners CSS,https://www.udemy.com/kids-coding-beginners-css/,True,100,7130,30,17,All Levels,1 hour,2013-07-25T19:55:43Z,Web Development
32649,PHP & MySQL - Learn The Easy Way. Master PHP & MySQL Quickly,https://www.udemy.com/learning-php-and-mysql-development-the-easy-way/,True,50,5549,92,143,All Levels,15.5 hours,2012-12-15T15:22:52Z,Web Development
1225030,Learning Path: Magento: Master and Test Magento 2 with Ease,https://www.udemy.com/learning-path-magento-master-and-test-magento-2-with-ease/,True,200,155,9,37,Expert Level,6 hours,2017-05-26T17:51:05Z,Web Development
903140,The Complete hapiJS Course - Go From Beginner To Advanced!,https://www.udemy.com/hapijs-course/,True,195,1697,64,54,All Levels,6 hours,2016-07-13T15:30:53Z,Web Development
372518,Ruby On Rails For Web Development,https://www.udemy.com/ruby-on-rails-for-web-development/,True,195,2526,185,24,Beginner Level,5 hours,2014-12-17T19:01:59Z,Web Development
1045862,Create eye-catching WordPress website from scratch,https://www.udemy.com/create-eye-catching-wordpress-website-from-scratch/,True,30,2342,15,19,Beginner Level,4.5 hours,2016-12-28T19:04:14Z,Web Development
99826,Become A Web Developer And Seller - Build Websites With HTML,https://www.udemy.com/the-ultimate-building-and-selling-websites-course/,True,200,21730,61,35,Beginner Level,2.5 hours,2013-10-05T12:49:46Z,Web Development
1236746,WordPress Tips and Tricks,https://www.udemy.com/wordpress-tips-and-tricks/,True,200,1117,10,37,Intermediate Level,2.5 hours,2017-06-08T17:44:18Z,Web Development
1110756,HTML Tutorials : HTML Code for Website Creating,https://www.udemy.com/html-code-for-website/,True,20,2401,15,27,All Levels,3 hours,2017-02-22T17:36:27Z,Web Development
595728,Complete HTML5 and CSS3 Course +1 Start to Finish Project,https://www.udemy.com/complete-html5-and-css3-course-1-start-to-finish-project/,True,200,3887,81,94,All Levels,8.5 hours,2015-09-07T23:42:50Z,Web Development
1231872,Web Development With HTML CSS BOOTSTRAP JQUERY for Beginners,https://www.udemy.com/web-development-with-html-css-bootstrap-jquery-for-beginners/,True,35,1156,4,59,Beginner Level,5 hours,2017-05-30T17:15:41Z,Web Development
876850,HTML5 Specialist: Comprehensive HTML5 Training,https://www.udemy.com/html5-specialist/,True,100,1385,188,83,All Levels,5 hours,2016-06-22T16:54:51Z,Web Development
113518,CSS and CSS3 For Absolute Beginners,https://www.udemy.com/css-and-css3-for-absolute-beginners/,True,75,10890,212,33,Beginner Level,5 hours,2013-11-01T17:12:45Z,Web Development
1111552,Build a Complete JQuery Plugin (Image Pop-up Dialog),https://www.udemy.com/build-a-complete-jquery-plugin-image-pop-up-dialog/,True,20,1126,10,12,All Levels,1 hour,2017-02-23T21:46:18Z,Web Development
834924,How to create HTML Forms,https://www.udemy.com/how-to-create-html-forms/,True,30,3652,60,7,Beginner Level,40 mins,2016-04-29T04:48:25Z,Web Development
764042,ReactJS and Flux: Learn By Building 10 Projects,https://www.udemy.com/reactjs-and-flux-learn-by-building-10-projects/,True,60,1723,258,60,All Levels,11 hours,2016-02-18T18:18:12Z,Web Development
821526,How To Make A Business Website In 1 Day With Wix FAST & EASY,https://www.udemy.com/how-i-make-a-professional-website-in-1-day-or-less-with-wix/,True,20,3759,24,25,Beginner Level,4 hours,2016-04-18T15:23:27Z,Web Development
838418,PHP Date and Time Course by Edwin Diaz,https://www.udemy.com/crash-course-learn-to-create-date-and-time-in-php-easily/,True,40,1653,53,14,All Levels,1.5 hours,2016-05-03T21:00:53Z,Web Development
342084,Start Your Own Forum Website in 15 Minutes ,https://www.udemy.com/forum-web-development/,True,40,5387,38,15,All Levels,1 hour,2015-01-26T16:19:40Z,Web Development
669536,Hit the ground running with AngularJS with Dion Yang,https://www.udemy.com/hit-the-ground-running-with-angularjs-with-dion-yang/,True,100,4563,49,13,All Levels,1.5 hours,2015-11-26T17:16:53Z,Web Development
511378,Learn CSS Transition and Animation ,https://www.udemy.com/css-transition-and-animation/,True,100,3757,28,20,All Levels,1 hour,2015-05-27T17:51:19Z,Web Development
553582,Learn JavaScript from scratch,https://www.udemy.com/learn-javascript-from-scratch/,True,20,4193,92,44,Beginner Level,2.5 hours,2015-07-30T19:00:52Z,Web Development
566920,WordPress for Beginners - Tutorial - From Novice to Know-How,https://www.udemy.com/wordpress-for-beginners-tutorial-from-novice-to-know-how/,True,20,3694,48,39,Beginner Level,4 hours,2015-08-28T19:41:50Z,Web Development
406820,RESTful API with Laravel,https://www.udemy.com/laravel-5-php-framework-agile-and-practical-php-restful-api/,True,45,1905,228,57,All Levels,6 hours,2015-02-05T07:42:56Z,Web Development
636418,Learn Ruby on Rails for Absolute Beginners,https://www.udemy.com/learn-ruby-on-rails-for-absolute-beginners/,True,195,2875,20,36,All Levels,4.5 hours,2015-10-14T17:51:26Z,Web Development
986442,JavaScript Tutorial,https://www.udemy.com/lets-learn-javascript-by-coding/,True,180,613,93,37,All Levels,4.5 hours,2016-10-17T15:07:49Z,Web Development
996320,Shopping Cart Website from Scratch Ecommerce,https://www.udemy.com/shopping-cart/,True,200,633,39,54,Beginner Level,4 hours,2016-11-08T21:51:17Z,Web Development
936182,Learn By Example: Angular JS,https://www.udemy.com/learn-by-example-angular-js/,True,50,1515,32,60,All Levels,7 hours,2016-08-22T19:36:10Z,Web Development
905850,The Complete front end web developer Bootcamp - 14 projects,https://www.udemy.com/complete-front-end-web-developer-bootcamp/,True,200,900,129,126,All Levels,18.5 hours,2016-08-12T00:30:51Z,Web Development
547298,WordPress LMS: E-Learning Website Made Easy,https://www.udemy.com/wordpress-learning-management-system-create-a-learning-site/,True,20,2382,22,16,All Levels,1.5 hours,2015-07-08T00:08:54Z,Web Development
294794,Create An HTML5 Video Player From Scratch,https://www.udemy.com/html5-video-player/,False,Free,32260,1005,12,Beginner Level,1.5 hours,2014-09-05T19:16:53Z,Web Development
615920,In Depth Web Development Made Easy,https://www.udemy.com/in-depth-web-development-from-scratch/,True,25,3249,27,60,All Levels,6.5 hours,2015-10-30T16:55:44Z,Web Development
955818,Jquery :basics for beginners,https://www.udemy.com/jquery-basics-for-beginners/,True,50,1274,34,15,All Levels,40 mins,2016-09-12T19:01:34Z,Web Development
65330,Web Development By Doing: HTML / CSS From Scratch,https://www.udemy.com/web-development-learn-by-doing-html5-css3-from-scratch-introductory/,False,Free,72932,2575,21,Beginner Level,1 hour,2013-09-25T00:42:09Z,Web Development
173548,Build Your First Website in 1 Week with HTML5 and CSS3,https://www.udemy.com/build-your-first-website-in-1-week/,False,Free,120291,5924,30,Beginner Level,3 hours,2014-04-08T16:21:30Z,Web Development
1183094,"ASP.NET Core MVC, Quick and Practical",https://www.udemy.com/aspnet-core-mvc-quick-and-practical/,True,20,387,5,30,Intermediate Level,2.5 hours,2017-04-25T00:55:41Z,Web Development
738360,Better way towards CSS using Less and Sass,https://www.udemy.com/better-way-towards-css-using-less-and-sass/,True,20,2227,44,26,All Levels,1.5 hours,2016-02-16T08:11:49Z,Web Development
650328,JavaScript Complete for beginners with real world Apps,https://www.udemy.com/javascript-complete-and-comprehensive/,True,120,2652,33,40,All Levels,3.5 hours,2016-02-02T21:35:54Z,Web Development
69414,Creating a Responsive HTML Email,https://www.udemy.com/creating-responsive-html-email/,True,20,2520,183,34,All Levels,1.5 hours,2013-08-12T13:09:39Z,Web Development
500628,Angular 2 Demystified,https://www.udemy.com/introduction-to-angular2/,True,20,3150,69,49,All Levels,3.5 hours,2015-05-18T20:48:48Z,Web Development
384078,Learn HTML Fast and Easy!,https://www.udemy.com/learn-to-code-html/,True,20,4011,24,17,Beginner Level,1.5 hours,2015-08-03T22:01:42Z,Web Development
451938,How To Setup a Micro-Blog in 3 Easy Steps,https://www.udemy.com/setup-your-own-micro-blog-in-3-easy-steps/,True,25,6937,22,7,All Levels,1 hour,2015-03-20T18:49:20Z,Web Development
657710,Ruby on Rails for Complete Beginners,https://www.udemy.com/ruby-on-rails-tutorial-for-complete-beginners/,True,35,4839,129,84,Beginner Level,4 hours,2015-11-02T23:07:56Z,Web Development
977516,Wordpress for Non-Technical People,https://www.udemy.com/wordpress-for-non-technical-people/,True,150,2346,10,65,Beginner Level,4.5 hours,2016-11-15T21:51:28Z,Web Development
997750,ASP NET CORE - ANGULAR 2 E-Commerce App,https://www.udemy.com/build-a-full-e-commerce-app-in-aspnet-core-mvc-6/,True,200,897,129,171,All Levels,13 hours,2017-01-13T17:06:35Z,Web Development
316704,Introductory JavaScript Made Easy Training Tutorial,https://www.udemy.com/introductory-javascript-made-easy-training-tutorial/,True,20,9381,138,131,Beginner Level,11 hours,2014-10-15T15:23:00Z,Web Development
106178,Become a Heroku Rails Ninja: Expert Level Deployment Tools,https://www.udemy.com/become-a-heroku-rails-ninja/,True,50,7090,52,30,Intermediate Level,8.5 hours,2014-02-15T16:03:28Z,Web Development
1062686,Complete RESPONSIVE Website Design with HTML5 & CSS3,https://www.udemy.com/website_design/,True,20,2204,6,97,Beginner Level,9 hours,2017-02-03T04:19:46Z,Web Development
1082996,Pimcore Developer: Implement a Blog from a Bootstrap Theme,https://www.udemy.com/enterprise-cms-applied-implement-a-website-with-pimcore/,True,95,1212,15,39,All Levels,4.5 hours,2017-01-24T00:17:39Z,Web Development
629044,Inspirational Web Development - A Beginner Approach -,https://www.udemy.com/inspirational-web-development-level-0/,True,20,5328,47,28,Beginner Level,3.5 hours,2016-01-24T22:03:49Z,Web Development
476408,"Learn HTML, A practical guide from scratch to HTML 5",https://www.udemy.com/learn-html-a-practical-guide-from-scratch-to-html-5/,True,100,5715,52,31,All Levels,3 hours,2015-04-26T12:35:16Z,Web Development
1124244,JavaScript Tutorial: Learn JavaScript Code for Beginners,https://www.udemy.com/javascript-tutorial-for-beginners/,True,20,2074,14,22,Beginner Level,1.5 hours,2017-03-08T00:24:44Z,Web Development
217010,Website Secrets: Get a Gorgeous Website on the Cheap,https://www.udemy.com/how-to-get-an-excellent-website-at-a-lower-cost/,True,50,12328,15,32,All Levels,2 hours,2014-07-04T08:17:41Z,Web Development
576694,Ultimate WordPress Plugin Course,https://www.udemy.com/wordpress-plugin-course/,True,100,4537,415,49,All Levels,9 hours,2015-08-20T20:32:31Z,Web Development
527952,PHP for Beginners: How to Build an E-Commerce Store,https://www.udemy.com/php-for-beginners-how-to-build-an-ecommerce-store/,True,100,5117,463,138,All Levels,14.5 hours,2015-07-17T18:52:45Z,Web Development
745306,"Build Realtime Apps | React Js, Golang & RethinkDB",https://www.udemy.com/realtime-apps-with-reactjs-golang-rethinkdb/,True,60,3854,482,48,All Levels,3 hours,2016-01-29T20:30:27Z,Web Development
941998,"Master Electron: Desktop Apps using HTML, JavaScript & CSS",https://www.udemy.com/master-electron/,True,165,1902,224,47,Intermediate Level,5.5 hours,2017-03-21T23:58:01Z,Web Development
674608,The Complete Web Developer Masterclass: Beginner To Advanced,https://www.udemy.com/webdevelopercourse/,True,195,37141,1813,316,All Levels,51 hours,2016-05-18T00:16:26Z,Web Development
1204208,Mastering Micro Services Using Java Spring Boot,https://www.udemy.com/mastering-micro-services-using-java-sprint-boot/,True,195,1649,34,25,All Levels,2 hours,2017-05-17T17:43:14Z,Web Development
957422,How to Create A Website: An HTML Tutorial and CSS Tutorial,https://www.udemy.com/html-tutorial/,True,65,3012,260,330,All Levels,32.5 hours,2016-09-25T20:55:57Z,Web Development
511838,The Advanced Web Developer Course,https://www.udemy.com/the-advanced-web-developer-course/,True,100,6890,99,90,Intermediate Level,10.5 hours,2015-06-03T18:21:21Z,Web Development
621022,Projects in MongoDB - Learn MongoDB Building Projects,https://www.udemy.com/projects-in-mongodb/,True,50,4628,247,93,All Levels,12 hours,2015-09-28T20:22:39Z,Web Development
30318,Learning JavaScript Programming Tutorial. A Definitive Guide,https://www.udemy.com/programming-javascript/,True,50,17113,380,93,All Levels,9.5 hours,2012-11-26T13:51:56Z,Web Development
1270392,"The Complete JavaScript, HTML and CSS Tutorial For Beginners",https://www.udemy.com/the-complete-javascript-html-and-css-tutorial-for-beginners/,True,35,244,44,21,Beginner Level,3 hours,2017-06-29T16:13:18Z,Web Development
991094,"Build Modern Responsive Website With HTML5, CSS3 & Bootstrap",https://www.udemy.com/build-modern-responsive-website-with-html5-css3-bootstrap/,True,195,1472,210,110,All Levels,13 hours,2017-02-08T05:44:46Z,Web Development
695656,The Complete JavaScript Course For Web Development Beginners,https://www.udemy.com/javascriptcourse/,True,195,31499,450,46,All Levels,4 hours,2015-12-29T17:20:32Z,Web Development
1174446,Email Marketing: Send Unlimited Emails via Own Mail Server,https://www.udemy.com/email-marketing-send-unlimited-emails-via-own-mail-server/,True,35,3539,43,20,Beginner Level,1 hour,2017-04-19T00:28:15Z,Web Development
1267892,Getting started with JavaScript,https://www.udemy.com/javascript-code/,True,200,1415,17,23,Beginner Level,1.5 hours,2017-06-27T00:56:40Z,Web Development
1149334,Learn the basics of the Web development: Coding Tactics,https://www.udemy.com/learn-the-basics-of-the-web-development-in-2-hours/,True,40,2965,17,30,Beginner Level,2 hours,2017-04-29T00:52:53Z,Web Development
1109150,RESTful API with Laravel 5.4: Definitive Guide,https://www.udemy.com/restful-api-with-laravel-php-homestead-passport-hateoas/,True,145,655,95,195,All Levels,12.5 hours,2017-04-28T17:44:04Z,Web Development
445534,Learn AngularJS Step By Step,https://www.udemy.com/maruti-angularjs/,True,20,18777,1112,21,Intermediate Level,1.5 hours,2015-07-07T00:08:10Z,Web Development
987666,Learn React : The World's Most Lucrative JavaScript Library,https://www.udemy.com/learn-react-the-worlds-most-lucrative-javascript-library/,True,50,1591,99,74,Beginner Level,9.5 hours,2017-02-08T00:40:08Z,Web Development
1134330,Master Regular Expressions from scratch - All languages,https://www.udemy.com/master-regular-expressions-from-scratch/,True,70,1925,27,38,All Levels,2 hours,2017-04-27T20:25:25Z,Web Development
983534,Try AngularJS: Beginner's Guide to Front End Web Development,https://www.udemy.com/try-angularjs/,True,50,16926,126,33,Beginner Level,4.5 hours,2016-10-13T20:38:03Z,Web Development
563248,JavaScript Step by Step how to apply it to your web pages,https://www.udemy.com/javascript-fundamentals-bootcamp-learn-how-to-use-javascript/,True,100,13406,78,44,All Levels,1.5 hours,2015-07-26T17:44:17Z,Web Development
1140532,Explore JavaScript Beginners Guide to Coding JavaScript,https://www.udemy.com/javascript-beginners-course/,True,200,5739,26,29,Beginner Level,2.5 hours,2017-03-12T21:38:57Z,Web Development
701636,Learn Web Scraping with Node.js,https://www.udemy.com/web-scraping-nodejs/,True,75,16731,137,10,All Levels,1 hour,2015-12-29T21:59:27Z,Web Development
797832,Getting Started with WordPress 2016,https://www.udemy.com/getting-started-with-wordpress-cms/,True,20,1613,21,20,Beginner Level,1 hour,2016-04-14T05:38:18Z,Web Development
41295,Learn HTML5 Programming From Scratch,https://www.udemy.com/learn-html5-programming-from-scratch/,False,Free,268923,8629,45,All Levels,10.5 hours,2013-02-14T07:03:41Z,Web Development
413494,Getting Started with LESS - Beginner Crash Course,https://www.udemy.com/getting-started-with-less-beginner-crash-course/,True,25,1780,69,21,Beginner Level,1.5 hours,2015-02-12T22:26:09Z,Web Development
911318,Master ECMAScript 2015 (ES6),https://www.udemy.com/ecmascript2015/,False,Free,7438,441,37,All Levels,2.5 hours,2016-11-28T22:10:27Z,Web Development
197828,Learn to Setup Websites from Scratch,https://www.udemy.com/learn-to-setup-websites-from-scratch/,False,Free,21087,154,24,Beginner Level,3.5 hours,2014-04-14T11:59:11Z,Web Development
576646,Create Fast RESTful APIs with Lumen and Homestead by Laravel,https://www.udemy.com/lumen-restful-api-and-homestead-for-lumen-by-laravel-and-php/,True,60,1157,105,31,All Levels,3 hours,2015-10-25T20:37:23Z,Web Development
984072,"Build Modern Websites Quick With HTML,CSS and Bootstrap",https://www.udemy.com/build-modern-websites-quick-with-htmlcss-and-bootstrap/,True,20,912,17,48,Beginner Level,4.5 hours,2016-10-18T15:48:43Z,Web Development
709180,Twitter Integration customize Tweets with developer API,https://www.udemy.com/twitter-integration-customize-tweets-with-developer-api/,True,115,2039,7,19,All Levels,1 hour,2015-12-29T18:12:34Z,Web Development
188692,Build a Responsive Website with a Modern Flat Design,https://www.udemy.com/build-responsive-website-designs-with-html5-and-css/,False,Free,16527,354,17,All Levels,2 hours,2014-03-26T14:23:06Z,Web Development
683606,The Ultimate WordPress Boot Camp: Build 7 Websites,https://www.udemy.com/the-ultimate-wordpress-boot-camp-build-multiple-websites/,True,125,1000,74,140,Intermediate Level,11 hours,2016-02-26T21:21:01Z,Web Development
429364,Master the Basics of HTML5 & CSS3: Beginner Web Development,https://www.udemy.com/master-the-basics-of-html5-css3-beginner-web-development/,False,Free,26541,750,38,Beginner Level,3 hours,2015-05-21T22:47:47Z,Web Development
1012096,Become A Full Stack Web Developer in 14 Days,https://www.udemy.com/become-a-full-stack-web-developer-in-14-days/,True,195,467,20,126,All Levels,13.5 hours,2016-11-23T04:17:45Z,Web Development
1016388,Projects In ReactJS - The Complete React Learning Course,https://www.udemy.com/projects-in-reactjs-the-complete-react-learning-course/,True,50,947,108,56,Intermediate Level,8 hours,2016-11-22T04:21:03Z,Web Development
978852,Beginning Web development Learn the basics of HTML,https://www.udemy.com/learn-the-basics-of-html-in-less-than-a-week/,True,95,9832,71,59,Beginner Level,2 hours,2017-01-06T15:14:59Z,Web Development
1148342,Step by Step Build Your Template by Bootstrap 4 from scratch,https://www.udemy.com/bootstrap-v4/,True,80,2184,15,24,Beginner Level,3 hours,2017-03-30T21:59:03Z,Web Development
1199780,Hosting your static website on Amazon AWS S3 service,https://www.udemy.com/hosting-a-static-website-on-amazon-aws-s3-service/,True,20,2853,47,16,Beginner Level,1.5 hours,2017-05-05T23:42:32Z,Web Development
648118,JavaScript Rockstar How to create Incredible Useful code,https://www.udemy.com/javascript-projects-from-scratch-step-by-step-guide-to-learn/,True,75,16590,51,27,All Levels,2.5 hours,2015-10-29T18:30:46Z,Web Development
863812,Spring Core DevOps on AWS,https://www.udemy.com/spring-core-devops-on-aws/,True,100,1626,115,78,Intermediate Level,6.5 hours,2016-11-15T21:59:55Z,Web Development
752432,How to Create a Website Without Coding - WordPress 2016,https://www.udemy.com/how-to-create-a-website-wordpress-2016/,True,195,9056,96,31,Beginner Level,1.5 hours,2016-02-04T22:22:22Z,Web Development
639848,PHP Graphic Techniques: CAPTCHA/ Create a verification code,https://www.udemy.com/php-graphic-techniques-captcha-watermark-crop-thumbnail/,True,20,8320,73,11,All Levels,43 mins,2015-10-14T18:16:51Z,Web Development
942366,Introductory To HTML and CSS,https://www.udemy.com/introductory-to-html-and-css/,True,50,4106,112,15,Beginner Level,1 hour,2016-08-27T21:35:25Z,Web Development
1103448,Learn how to convert PSD to HTML and CSS responsive,https://www.udemy.com/learn-how-to-convert-psd-to-html-and-css-responsive/,True,30,5324,52,14,All Levels,2.5 hours,2017-02-10T16:51:09Z,Web Development
945602,PHP User Login Registration Script With All Features,https://www.udemy.com/php-user-login-registration-system/,True,200,5603,46,47,All Levels,4 hours,2016-10-02T19:14:23Z,Web Development
446608,AJAX : Let's build a COOL project,https://www.udemy.com/ajax-for-beginners-with-jquery-php-mysql-tutorial/,True,70,4183,292,38,All Levels,3.5 hours,2015-03-13T23:11:17Z,Web Development
866384,Advanced WordPress Topics: Post Types Taxonomies & Metaboxes,https://www.udemy.com/advanced-wordpress-topics-post-types-taxonomies-metaboxes/,True,95,301,44,91,Intermediate Level,7.5 hours,2016-07-10T16:04:35Z,Web Development
678150,Laravel Homestead,https://www.udemy.com/laravel-homestead/,False,Free,3883,110,9,Beginner Level,1 hour,2016-12-07T03:43:24Z,Web Development
980114,The Complete TypeScript Programming Guide for Web Developers,https://www.udemy.com/typescript-programming/,True,40,236,31,35,Intermediate Level,4 hours,2016-10-12T17:02:13Z,Web Development
17887,JavaScript with BackboneJS and Bootstrap CSS - Advanced,https://www.udemy.com/advanced-javascript-with-backbonejs-and-bootstrap-css/,True,25,1758,37,16,Intermediate Level,3.5 hours,2012-05-21T18:22:09Z,Web Development
465210,Ruby on Rails Tutorial: Learn 6 Ruby on Rails SEO Techniques,https://www.udemy.com/ruby-on-rails-seo/,True,200,1266,16,21,All Levels,2 hours,2015-05-15T22:10:31Z,Web Development
967422,XML DOM :basics for beginners,https://www.udemy.com/xml-dom-basics-for-beginners/,True,35,920,1,7,All Levels,42 mins,2016-09-26T16:47:11Z,Web Development
708558,Learn HTML Basics From Scratch,https://www.udemy.com/learn-html-from-scratch/,False,Free,5004,52,21,All Levels,3 hours,2015-12-29T19:01:04Z,Web Development
783686,Byte-Sized-Chunks: Dynamic Prototypes in Javascript,https://www.udemy.com/dynamic-prototypes-in-javascript/,True,20,880,6,24,All Levels,3 hours,2016-03-10T18:01:22Z,Web Development
551072,Build Websites from Scratch with Squarespace,https://www.udemy.com/build-websites-from-scratch-with-squarespace/,True,50,342,53,60,Beginner Level,3.5 hours,2015-07-16T18:13:28Z,Web Development
1004008,Introduction to web programming for GIS applications,https://www.udemy.com/introduction-to-web-programming-for-gis-applications/,True,100,205,38,97,Beginner Level,13.5 hours,2017-03-13T14:50:48Z,Web Development
344224,Java Spring Security,https://www.udemy.com/how-to-use-spring-security-to-secure-your-java-applications/,True,40,527,63,11,Intermediate Level,2.5 hours,2014-11-15T13:54:07Z,Web Development
235104,Responsive Html5 Theme Development,https://www.udemy.com/responsive-html5-theme-development/,True,20,1517,4,12,All Levels,1 hour,2014-06-06T21:51:59Z,Web Development
598970,What’s New in Bootstrap 4,https://www.udemy.com/bootstrap4/,True,20,130,14,20,All Levels,37 mins,2015-09-07T21:05:06Z,Web Development
543346,ReactJS Course: Learn JavaScript Library Used by Facebook&IG,https://www.udemy.com/react-js/,True,50,1018,33,41,Intermediate Level,3 hours,2015-07-07T13:42:32Z,Web Development
575644,Building a Ruby on Rails Application with Neo4j,https://www.udemy.com/building-a-ruby-on-rails-application-with-neo4j/,False,Free,4830,38,7,Intermediate Level,32 mins,2015-08-18T19:23:56Z,Web Development
877036,Sara Learns to Code.  Making an App from Scratch,https://www.udemy.com/sara-learns-to-code-making-an-app-from-scratch/,True,60,402,20,35,Beginner Level,4 hours,2016-08-02T19:36:19Z,Web Development
691760,Ajax  for Beginners: A Very Basic Introduction,https://www.udemy.com/ajax-for-beginners-a-very-basic-introduction/,True,65,755,5,18,Beginner Level,2 hours,2016-01-25T17:57:24Z,Web Development
579182,Wordpress Essentials: Useful Plugins,https://www.udemy.com/wordpress-essentials-useful-plugins/,True,25,1087,7,24,Beginner Level,1 hour,2015-09-15T00:19:49Z,Web Development
1071060,Django by Example,https://www.udemy.com/django-by-example/,True,125,170,21,78,Expert Level,9 hours,2017-01-13T02:50:03Z,Web Development
235990,Build A Great Wordpress Website For Your Business in 2 Hours,https://www.udemy.com/build-a-great-wordpress-website-for-your-business-in-2-hours/,True,35,1054,4,26,All Levels,2 hours,2014-06-10T18:24:25Z,Web Development
469678,Wordpress on AWS: The Easy way to AWS for Free Fast hosting ,https://www.udemy.com/wordpress-on-aws-the-easy-way-to-aws-for-free-fast-hosting-amazon/,True,40,245,23,36,All Levels,1 hour,2015-08-11T23:47:57Z,Web Development
708514,Mastering TypeScript,https://www.udemy.com/mastering-typescript/,True,95,353,34,41,Expert Level,3 hours,2015-12-29T23:10:30Z,Web Development
601260,Mastering AngularJS UI Development,https://www.udemy.com/mastering-angularjs-ui-development/,True,95,464,26,22,Expert Level,1.5 hours,2015-09-03T18:55:11Z,Web Development
687642,Custom Theme Creation for WordPress using HTML5 and CSS3,https://www.udemy.com/custom-theme-creation-for-wordpress/,True,35,298,20,24,Beginner Level,1.5 hours,2015-12-06T17:34:38Z,Web Development
654422,Create a PHP Contact Form in Bootstrap,https://www.udemy.com/bootstrap-php-contact-form/,True,20,2238,65,12,All Levels,1 hour,2015-12-27T17:20:38Z,Web Development
902748,Introduction To Data Analytics Using Microsoft Power BI,https://www.udemy.com/data-analytics-powerbi/,True,45,1764,33,16,All Levels,1.5 hours,2016-07-13T17:36:30Z,Web Development
